,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_λ(C),Exit_λ(C),"Entry_calc_atr_…(H,L,C,14)","Exit_calc_atr_…(H,L,C,14)",Entry_λ(V),Exit_λ(V),"Entry_calc_adx(H,L,C,14)","Exit_calc_adx(H,L,C,14)"
182,-1189,10839,10840,6308.76,6200.277837162356,6396.2477302701145,6200.277837162356,123035.99321860424,5949.298395354417,0.01640235921207637,2018-11-14 15:00:00,2018-11-14 16:00:00,0 days 01:00:00,,-15.326568246558844,-25.72123722932947,41.95781230688963,70.72225428496893,855.7400073499997,1384.2629952,27.546379686754698,31.81382008158866
183,-1213,10839,10868,6308.76,5690.39,6291.004639527059,,744260.8224199999,5821.987580000001,0.09725688407864616,2018-11-14 15:00:00,2018-11-15 20:00:00,1 days 05:00:00,,-15.326568246558844,-127.81217338881405,41.95781230688963,115.95616252384038,855.7400073499997,2121.0992286499995,27.546379686754698,53.783476438906135
184,-1136,10950,10952,5507.61,5362.852029064489,5623.416376748408,5362.852029064489,159505.51703673298,4939.537946006903,0.025493777904369554,2018-11-19 06:00:00,2018-11-19 08:00:00,0 days 02:00:00,,-11.55130230543033,-23.308077932870614,50.65103862289604,61.42451799627267,1287.3454444999998,1546.34742595,27.206513955353586,32.70393975754548
185,-1145,10950,10983,5507.61,4862.82,5483.483671510748,,733534.8930599999,4749.656939999999,0.11631938862773507,2018-11-19 06:00:00,2018-11-20 15:00:00,1 days 09:00:00,,-11.55130230543033,-171.94723982738498,50.65103862289604,138.99127407930607,1287.3454444999998,4496.4340962,27.206513955353586,60.6270955063465
186,-761,11040,11085,4370.9,4142.980916153484,4551.615267077213,4142.980916153484,170854.79745632125,2591.6253508771206,0.051365515449919776,2018-11-23 00:00:00,2018-11-24 21:00:00,1 days 21:00:00,,-31.752316321582516,-25.127961662422877,76.60066880963598,74.54060294473143,1494.59250235,1952.8055906000002,26.73912935637846,28.38023380650784
187,-759,11040,11101,4370.9,3925.81,4332.163486025581,,335304.42884399975,2518.881156,0.10107101878331692,2018-11-23 00:00:00,2018-11-25 13:00:00,2 days 13:00:00,,-31.752316321582516,-129.27793799429796,76.60066880963598,110.35333363759901,1494.59250235,4758.90658475,26.73912935637846,45.55790995419813
188,-992,11296,11310,3882.82,4025.8691624383614,4025.8691624383614,,-145042.9369985099,3138.167859655542,-0.03765630085951354,2018-12-03 16:00:00,2018-12-04 06:00:00,0 days 14:00:00,,-40.724099591993436,-52.70245789112257,60.75949737198497,68.07744430263847,2228.1559273499997,2332.6054267499994,24.294146607643516,35.99492527784546
189,-993,11296,11310,3882.82,4025.8691624383614,4025.8691624383614,3704.0985469520488,-145189.14963661323,3141.3313353205176,-0.03765630085951354,2018-12-03 16:00:00,2018-12-04 06:00:00,0 days 14:00:00,,-40.724099591993436,-52.70245789112257,60.75949737198497,68.07744430263847,2228.1559273499997,2332.6054267499994,24.294146607643516,35.99492527784546
190,-1109,11345,11357,3767.46,3890.6639876072604,3890.6639876072604,,-140030.36605735435,3397.1438009025806,-0.03351521640635949,2018-12-05 17:00:00,2018-12-06 05:00:00,0 days 12:00:00,,-24.144688158996402,-36.91640418987305,52.21541187185666,61.7235570782163,1875.7151934499998,2197.5020898499997,27.512002699664528,36.08049360298422
191,-1112,11345,11357,3767.46,3890.6639876072604,3890.6639876072604,3607.942515490925,-140409.16776896126,3406.33354968771,-0.03351521640635949,2018-12-05 17:00:00,2018-12-06 05:00:00,0 days 12:00:00,,-24.144688158996402,-36.91640418987305,52.21541187185666,61.7235570782163,1875.7151934499998,2197.5020898499997,27.512002699664528,36.08049360298422
192,-815,11376,11392,3508.75,3297.5412213005707,3677.7170229595436,3297.5412213005707,169916.30370189092,2218.8509381439862,0.05941895609858475,2018-12-07 00:00:00,2018-12-07 16:00:00,0 days 16:00:00,,-50.76527252418793,-90.53212819815958,77.13057435934715,71.37571891486076,3465.5791968499993,3661.2249208499998,40.18642959048792,46.349089393197495
193,-827,11376,11395,3508.75,3473.5485368834284,3473.5485368834284,,26801.865641403703,2309.744356001038,0.009236492683097496,2018-12-07 00:00:00,2018-12-07 19:00:00,0 days 19:00:00,,-50.76527252418793,-87.70293675609445,77.13057435934715,84.6217909824887,3465.5791968499993,4164.763584249999,40.18642959048792,44.88774012383845
194,-1652,11561,11628,3217.33,3300.401705114039,3300.401705114039,,-141541.37395913198,4306.917110739358,-0.026630404029454404,2018-12-14 17:00:00,2018-12-17 12:00:00,2 days 19:00:00,,-26.470137800878206,7.12485801683975,34.88048114531268,31.6642358710518,1772.3529464999997,1317.6663520999998,50.219394048576625,16.66755256974606
195,-1651,11561,11628,3217.33,3300.401705114039,3300.401705114039,3110.6553686074512,-141455.6951613359,4304.310018057311,-0.026630404029454404,2018-12-14 17:00:00,2018-12-17 12:00:00,2 days 19:00:00,,-26.470137800878206,7.12485801683975,34.88048114531268,31.6642358710518,1772.3529464999997,1317.6663520999998,50.219394048576625,16.66755256974606
196,671,11664,11705,3653.0,4112.882454694737,3530.3393454147367,4112.882454694737,306496.7642493285,2084.362850840068,0.1250413637319626,2018-12-19 00:00:00,2018-12-20 17:00:00,1 days 17:00:00,,33.9508855603506,72.75659972040931,51.26811040501258,88.49189569450797,2850.6249715499994,4271.87221105,36.82775440150714,34.411302552325594
197,1565,11664,11708,3653.0,3913.926908515665,3913.926908515665,,403613.71558228525,4736.896244730807,0.07059954496366239,2018-12-19 00:00:00,2018-12-20 20:00:00,1 days 20:00:00,,33.9508855603506,75.85469483328329,51.26811040501258,88.12786255132436,2850.6249715499994,4347.44528225,36.82775440150714,35.077858107388174
198,1431,11795,11808,4084.2,3942.4476709325095,3942.4476709325095,,-207442.03602242045,4594.453126841769,-0.0354936066147259,2018-12-24 11:00:00,2018-12-25 00:00:00,0 days 13:00:00,,51.84092842186813,4.984937869298259,56.95268684158868,75.70869562183262,2223.6655911499997,2798.6322053999997,28.714604006000823,20.599700583441987
199,613,11795,11808,4084.2,3942.4476709325095,3942.4476709325095,4603.94373400309,-88862.31172728422,1968.1340089126516,-0.0354936066147259,2018-12-24 11:00:00,2018-12-25 00:00:00,0 days 13:00:00,,51.84092842186813,4.984937869298259,56.95268684158868,75.70869562183262,2223.6655911499997,2798.6322053999997,28.714604006000823,20.599700583441987
200,1696,11897,11927,3816.24,3699.865200790548,3699.865200790548,,-202470.58522744657,5098.925768216308,-0.031282424923424104,2018-12-28 17:00:00,2018-12-29 23:00:00,1 days 06:00:00,,-10.59536746254226,16.59427118961057,48.438761598895255,52.54225875679942,1905.82484405,1721.0770709,32.95238827922985,28.942613405991136
201,727,11897,11927,3816.24,3699.865200790548,3699.865200790548,4249.5579970354465,-86790.16241766135,2185.683392389891,-0.031282424923424104,2018-12-28 17:00:00,2018-12-29 23:00:00,1 days 06:00:00,,-10.59536746254226,16.59427118961057,48.438761598895255,52.54225875679942,1905.82484405,1721.0770709,32.95238827922985,28.942613405991136
202,-1095,11928,11937,3696.71,3821.4214210163186,3821.4214210163186,,-139851.94757527398,3292.941562405148,-0.034549281275708645,2018-12-30 00:00:00,2018-12-30 09:00:00,0 days 09:00:00,,12.614596460788997,-10.35582065491103,53.30495455988516,46.34797438603174,1858.66733145,1599.3477719999996,28.948795868806613,23.699902238078153
203,-1094,11928,11937,3696.71,3821.4214210163186,3821.4214210163186,3537.693223729602,-139724.22890168926,3289.9343098367417,-0.034549281275708645,2018-12-30 00:00:00,2018-12-30 09:00:00,0 days 09:00:00,,12.614596460788997,-10.35582065491103,53.30495455988516,46.34797438603174,1858.66733145,1599.3477719999996,28.948795868806613,23.699902238078153
204,2685,12014,12040,3825.19,3754.7465649796245,3754.7465649796245,,-197281.47490049645,8140.851870788118,-0.01920830328594588,2019-01-02 14:00:00,2019-01-03 16:00:00,1 days 02:00:00,,18.35242244555981,5.038884527103384,30.129305216216807,30.482375352205416,1440.5247151499998,1370.30016745,28.014689970276073,25.547151080135272
205,1151,12014,12040,3825.19,3754.7465649796245,3754.7465649796245,4091.537881326409,-84570.19650296887,3489.8027945166195,-0.01920830328594588,2019-01-02 14:00:00,2019-01-03 16:00:00,1 days 02:00:00,,18.35242244555981,5.038884527103384,30.129305216216807,30.482375352205416,1440.5247151499998,1370.30016745,28.014689970276073,25.547151080135272
206,-1824,12041,12069,3738.71,3811.157700845293,3811.157700845293,,-137652.9898163515,5508.383474536726,-0.020185477858842015,2019-01-03 17:00:00,2019-01-04 21:00:00,1 days 04:00:00,,2.3756911896555666,-10.366157304091677,30.437205684190737,30.39916460864042,1383.0605534499996,1277.2420610999998,26.750626183863314,23.98828791230481
207,-1829,12041,12069,3738.71,3811.157700845293,3811.157700845293,3646.552873943384,-138030.32805597965,5523.483209938417,-0.020185477858842015,2019-01-03 17:00:00,2019-01-04 21:00:00,1 days 04:00:00,,2.3756911896555666,-10.366157304091677,30.437205684190737,30.39916460864042,1383.0605534499996,1277.2420610999998,26.750626183863314,23.98828791230481
208,2456,12114,12167,4007.13,3921.226216080524,3921.226216080524,,-218768.51045291094,7788.8171466775075,-0.022229158127115494,2019-01-06 18:00:00,2019-01-08 23:00:00,2 days 05:00:00,,10.496887223591058,4.135960007620625,37.15741639741641,32.20039859255066,1456.5280298499997,1683.7690110999997,23.93760355772328,20.64731955629627
209,613,12114,12167,4007.13,3921.226216080524,3921.226216080524,4329.174189698036,-54603.05248682183,1944.0329441829444,-0.022229158127115494,2019-01-06 18:00:00,2019-01-08 23:00:00,2 days 05:00:00,,10.496887223591058,4.135960007620625,37.15741639741641,32.20039859255066,1456.5280298499997,1683.7690110999997,23.93760355772328,20.64731955629627
210,-1422,12200,12208,3777.54,3663.0216966825824,3868.218642653934,3663.0216966825824,158612.83582429474,4232.191493073053,0.029527702853906095,2019-01-10 08:00:00,2019-01-10 16:00:00,0 days 08:00:00,,-12.69597819871513,-57.88922924792021,37.486617693486394,44.15282471750421,1831.1910289999996,2554.88649495,25.343230731767548,46.24256565780174
211,-1429,12200,12231,3777.54,3599.79,3758.0202827804305,,249787.868172,4216.881828,0.04627325402245901,2019-01-10 08:00:00,2019-01-11 15:00:00,1 days 07:00:00,,-12.69597819871513,-49.40447987875552,37.486617693486394,30.869629427738605,1831.1910289999996,1476.0052386,25.343230731767548,48.053931262502836
212,-2046,12281,12295,3464.91,3526.701846358625,3526.701846358625,,-132148.05278480708,5721.935135059899,-0.018640741345999856,2019-01-13 17:00:00,2019-01-14 07:00:00,0 days 14:00:00,,-7.368541179538842,-21.982641537902214,28.28738103161093,22.29078938107933,1090.6002023999997,1367.9769874499998,56.350333765301556,47.51260359090043
213,-2057,12281,12295,3464.91,3526.701846358625,3526.701846358625,3381.527692051718,-132858.5261868759,5752.698227183877,-0.018640741345999856,2019-01-13 17:00:00,2019-01-14 07:00:00,0 days 14:00:00,,-7.368541179538842,-21.982641537902214,28.28738103161093,22.29078938107933,1090.6002023999997,1367.9769874499998,56.350333765301556,47.51260359090043
214,-1902,12333,12345,3534.42,3601.22090623815,3601.22090623815,,-132484.11926642683,5428.795601465985,-0.01970766422797669,2019-01-15 21:00:00,2019-01-16 09:00:00,0 days 12:00:00,,5.275225367405283,-6.5407193604138065,28.38076729452219,23.822126082993396,1508.7759070999996,1400.3216414999997,25.807023419728495,22.953941332089755
215,-1905,12333,12345,3534.42,3601.22090623815,3601.22090623815,3446.801367202313,-132693.08475422877,5437.358370553471,-0.01970766422797669,2019-01-15 21:00:00,2019-01-16 09:00:00,0 days 12:00:00,,5.275225367405283,-6.5407193604138065,28.38076729452219,23.822126082993396,1508.7759070999996,1400.3216414999997,25.807023419728495,22.953941332089755
216,-2159,12444,12444,3580.0,3519.218758355219,3628.6249933158247,3519.218758355219,125095.81539136649,6130.885319715568,0.016184791659619755,2019-01-20 12:00:00,2019-01-20 12:00:00,0 days 00:00:00,,5.80630979155373,5.80630979155373,27.003241461479803,27.003241461479803,1142.1376421999998,1142.1376421999998,24.425113719784402,24.425113719784402
217,-2223,12444,12468,3580.0,3545.07,3569.8697930592034,,71313.77775599963,6335.612244,0.008960886033519539,2019-01-20 12:00:00,2019-01-21 12:00:00,1 days 00:00:00,,5.80630979155373,-21.642199465519383,27.003241461479803,19.75382436435614,1142.1376421999998,738.5452796499998,24.425113719784402,40.7911820840808
218,-2246,12628,12630,3481.65,3420.3078412898244,3530.70572696814,3420.3078412898244,131573.7695384398,6200.718924614779,0.01682575088640725,2019-01-28 04:00:00,2019-01-28 06:00:00,0 days 02:00:00,,-7.906333895526277,-13.6462037600793,21.61947769600665,25.63807005420982,1290.1442088,1506.2197503499997,53.07023630582516,57.566717060921434
219,-2249,12628,12631,3481.65,3471.417973548304,3471.417973548304,,16756.847540860537,6254.979949004055,0.0021400196063006433,2019-01-28 04:00:00,2019-01-28 07:00:00,0 days 03:00:00,,-7.906333895526277,-16.40710155657481,21.61947769600665,25.414636478909102,1290.1442088,1503.7094390999998,53.07023630582516,58.84513545390952
220,1349,12904,12904,3506.42,3678.316841425691,3461.746175619816,3678.316841425691,228011.9550836239,3876.883999633303,0.048203850847622534,2019-02-08 16:00:00,2019-02-08 16:00:00,0 days 00:00:00,,11.75439234513369,11.75439234513369,35.37903919471415,35.37903919471415,1598.46739115,1598.46739115,37.596832520984755,37.596832520984755
221,3149,12904,12909,3506.42,3648.7764983053785,3648.7764983053785,,439267.92765437113,9012.685509265455,0.03978257587683628,2019-02-08 16:00:00,2019-02-08 21:00:00,0 days 05:00:00,,11.75439234513369,44.96507468186016,35.37903919471415,35.22701491514509,1598.46739115,2236.69572465,37.596832520984755,51.361273835881825
222,3560,12960,12960,3679.75,3637.160857912504,3637.160857912504,,-162036.62689315292,10419.281061667407,-0.012369293139659192,2019-02-11 00:00:00,2019-02-11 00:00:00,0 days 00:00:00,,2.6851147261171633,2.6851147261171633,21.221453783852485,21.221453783852485,1186.90929395,1186.90929395,19.255282762309207,19.255282762309207
223,889,12960,12960,3679.75,3637.160857912504,3637.160857912504,3840.9317828281087,-40463.64081685757,2601.8935010736864,-0.012369293139659192,2019-02-11 00:00:00,2019-02-11 00:00:00,0 days 00:00:00,,2.6851147261171633,2.6851147261171633,21.221453783852485,21.221453783852485,1186.90929395,1186.90929395,19.255282762309207,19.255282762309207
224,1344,13091,13129,3613.23,3730.2354236285278,3582.0285536990596,3730.2354236285278,153307.4423449986,3947.847011742697,0.031569547872423394,2019-02-16 11:00:00,2019-02-18 01:00:00,1 days 14:00:00,,2.9396617577152524,4.354598482466066,13.114845295006807,27.13428565930087,692.1401605999997,1523.9672054999999,34.414874027320934,47.70639970082517
225,3137,13091,13133,3613.23,3704.39897971948,3704.39897971948,,276814.92853625654,9182.160843752004,0.024421896233451028,2019-02-16 11:00:00,2019-02-18 05:00:00,1 days 18:00:00,,2.9396617577152524,14.817749356495778,13.114845295006807,27.859940460102333,692.1401605999997,1719.6582449499997,34.414874027320934,55.38923907219281
226,1001,13142,13266,3820.82,4131.086703237164,3738.08221247009,4131.086703237164,307393.02649642515,3183.943443976161,0.08037173710247263,2019-02-18 14:00:00,2019-02-23 18:00:00,5 days 04:00:00,,30.32014253550209,5.551290971989348,35.46878684192967,29.298555454930128,2346.26344285,1306.6971214499997,61.493895099488405,20.754268918925526
227,2338,13142,13281,3820.82,4127.488758461554,4127.488758461554,,709558.2989322005,7433.258350913246,0.07943044554785883,2019-02-18 14:00:00,2019-02-24 09:00:00,5 days 19:00:00,,30.32014253550209,47.158381884968634,35.46878684192967,28.504336367341484,2346.26344285,1904.7177494,61.493895099488405,49.08382655326779
228,-1107,13288,13566,3778.26,3910.683849520686,3910.683849520686,,-149997.86575596713,3404.66433656776,-0.03586291760241327,2019-02-24 16:00:00,2019-03-08 06:00:00,11 days 14:00:00,,8.022983459193426,5.110301336613874,55.89452511217018,20.67050607656288,2668.7372772,1056.1080621999997,47.71168218718506,30.736345225416795
229,-1104,13288,13566,3778.26,3910.683849520686,3910.683849520686,3613.6076880991427,-149591.36747478566,3395.437603948335,-0.03586291760241327,2019-02-24 16:00:00,2019-03-08 06:00:00,11 days 14:00:00,,8.022983459193426,5.110301336613874,55.89452511217018,20.67050607656288,2668.7372772,1056.1080621999997,47.71168218718506,30.736345225416795
230,3080,13567,13582,3913.98,3863.8607854162487,3863.8607854162487,,-163949.48076558675,9582.299847632818,-0.013600056949171399,2019-03-08 07:00:00,2019-03-08 22:00:00,0 days 15:00:00,,5.573174687714392,7.399863984301773,21.01118421395125,25.255569994062007,1100.1216091499998,1483.5484230499999,32.54753794713323,37.5950942577916
231,1320,13567,13582,3913.98,3863.8607854162487,3863.8607854162487,4099.504554689066,-70264.06318525146,4106.699934699779,-0.013600056949171399,2019-03-08 07:00:00,2019-03-08 22:00:00,0 days 15:00:00,,5.573174687714392,7.399863984301773,21.01118421395125,25.255569994062007,1100.1216091499998,1483.5484230499999,32.54753794713323,37.5950942577916
232,3015,13600,13601,3950.75,3893.1838081193664,3893.1838081193664,,-183021.85269270226,9459.784172591957,-0.01536512444570811,2019-03-09 16:00:00,2019-03-09 17:00:00,0 days 01:00:00,,8.014187776749177,8.467667756436285,25.793169477626112,26.565800229224255,1636.0126264499997,1713.3759702999996,26.21651608696816,24.445818257122344
233,1291,13600,13601,3950.75,3893.1838081193664,3893.1838081193664,4163.060719552376,-78368.5611364108,4050.607418512841,-0.01536512444570811,2019-03-09 16:00:00,2019-03-09 17:00:00,0 days 01:00:00,,8.014187776749177,8.467667756436285,25.793169477626112,26.565800229224255,1636.0126264499997,1713.3759702999996,26.21651608696816,24.445818257122344
234,1286,13734,13751,3913.52,4054.8816751374015,3876.4948866300265,4054.8816751374015,177692.16840500772,4098.94582169068,0.03530691409967154,2019-03-15 12:00:00,2019-03-16 05:00:00,0 days 17:00:00,,5.54296332508991,18.20331706078871,16.07810933957317,24.956356352395808,825.1788041999998,1321.1490794,30.640288639159294,35.57865078766165
235,3001,13734,13758,3913.52,4002.8374600018674,4002.8374600018674,,258538.90197061782,9502.795494986241,0.022013664684955324,2019-03-15 12:00:00,2019-03-16 12:00:00,1 days 00:00:00,,5.54296332508991,27.339085340709495,16.07810933957317,24.02437199930634,825.1788041999998,1254.9142496999998,30.640288639159294,39.60518962969698
236,3016,13759,13880,3985.43,3928.3215072016646,3928.3215072016646,,-181786.36409806705,9547.14981828809,-0.015123586012354008,2019-03-16 13:00:00,2019-03-21 14:00:00,5 days 01:00:00,,26.894899400223842,5.549608035402635,23.37334542792731,25.93872452241653,1278.9966400999997,1395.1544077499998,37.30694762319089,20.102861063315643
237,1292,13759,13880,3985.43,3928.3215072016646,3928.3215072016646,4202.199347993757,-77873.9994743709,4089.8267789218207,-0.015123586012354008,2019-03-16 13:00:00,2019-03-21 14:00:00,5 days 01:00:00,,26.894899400223842,5.549608035402635,23.37334542792731,25.93872452241653,1278.9966400999997,1395.1544077499998,37.30694762319089,20.102861063315643
238,-2113,13881,13881,3910.0,3972.2529388537996,3972.2529388537996,,-138202.5399819978,6662.080183919232,-0.016727836324639565,2019-03-21 15:00:00,2019-03-21 15:00:00,0 days 00:00:00,,2.83293207991797,2.83293207991797,28.866672770815338,28.866672770815338,1602.47964585,1602.47964585,22.53162848118732,22.53162848118732
239,-2165,13881,13881,3910.0,3972.2529388537996,3972.2529388537996,3832.1838264327503,-141603.64366352354,6826.031045047391,-0.016727836324639565,2019-03-21 15:00:00,2019-03-21 15:00:00,0 days 00:00:00,,2.83293207991797,2.83293207991797,28.866672770815338,28.866672770815338,1602.47964585,1602.47964585,22.53162848118732,22.53162848118732
240,-2125,13981,14010,3916.72,3959.0400099774088,3959.0400099774088,,-96624.41721047486,6694.396008480798,-0.011609283783727187,2019-03-25 19:00:00,2019-03-27 00:00:00,1 days 05:00:00,,-5.8493688035599325,-4.930331430042466,19.92952766983079,17.168643794678086,1417.9466978999997,1361.9183093499998,46.346579021302745,23.948738055453298
241,-2130,13981,14010,3916.72,3959.0400099774088,3959.0400099774088,3863.819987528239,-96851.76878038186,6710.147528500753,-0.011609283783727187,2019-03-25 19:00:00,2019-03-27 00:00:00,1 days 05:00:00,,-5.8493688035599325,-4.930331430042466,19.92952766983079,17.168643794678086,1417.9466978999997,1361.9183093499998,46.346579021302745,23.948738055453298
242,1232,14021,14156,4017.95,4179.763544503491,3974.8123881324022,4179.763544503491,195314.45359357004,4039.8332347313208,0.03945655348764664,2019-03-27 11:00:00,2019-04-02 02:00:00,5 days 15:00:00,,14.244452451711151,9.018829732221661,18.56687363924908,15.874227134827521,1311.1311543499999,965.6193769499998,36.424057671381064,17.123295240670707
243,2877,14021,14160,4017.95,4623.74,,,1732912.9731479997,9944.856852,0.1499106071504126,2019-03-27 11:00:00,2019-04-02 06:00:00,5 days 19:00:00,,14.244452451711151,40.23733689802424,18.56687363924908,69.52817344850614,1311.1311543499999,3060.3141772999998,36.424057671381064,34.31236705991501
244,546,14161,14299,4677.1,5301.283561036555,4508.662383723585,5301.283561036555,338624.9453562283,2179.2789697303833,0.13260187030684387,2019-04-02 07:00:00,2019-04-08 01:00:00,5 days 18:00:00,,54.99872938973872,24.2813052969371,68.39330391647,55.76231274820509,3246.08421175,1877.8505317,38.65380102628409,18.948680535630935
245,1275,14161,14305,4677.1,5164.580345405952,5164.580345405952,,616518.1834164318,5019.256976157036,0.10338536128536693,2019-04-02 07:00:00,2019-04-08 07:00:00,6 days 00:00:00,,54.99872938973872,35.124579377029974,68.39330391647,57.0897528099807,3246.08421175,2109.32929595,38.65380102628409,19.91049970346722
246,2453,14365,14366,5351.79,5247.961426738476,5247.961426738476,,-265091.96631043433,10400.476099915792,-0.020192958586233628,2019-04-10 19:00:00,2019-04-10 20:00:00,0 days 01:00:00,,21.246074679298893,23.783162073570118,43.70391227380381,55.000061397103494,1511.9395363499998,1737.1351083999998,24.942535469346176,23.515250850693082
247,613,14365,14366,5351.79,5247.961426738476,5247.961426738476,5741.147149730714,-66245.97445915053,2599.0590498362744,-0.020192958586233628,2019-04-10 19:00:00,2019-04-10 20:00:00,0 days 01:00:00,,21.246074679298893,23.783162073570118,43.70391227380381,55.000061397103494,1511.9395363499998,1737.1351083999998,24.942535469346176,23.515250850693082
248,1900,14367,14373,5272.47,5142.319852646951,5142.319852646951,,-255200.5202588045,7915.240288011683,-0.025474979145278753,2019-04-10 21:00:00,2019-04-11 03:00:00,0 days 06:00:00,,25.441278832331236,24.89974040567442,55.89934272588183,57.93454774415989,1773.22795185,2073.30249065,22.189915133372352,19.635006633609873
249,475,14367,14373,5272.47,5142.319852646951,5142.319852646951,5769.320552573931,-63800.13006470112,1978.8100720029208,-0.025474979145278753,2019-04-10 21:00:00,2019-04-11 03:00:00,0 days 06:00:00,,25.441278832331236,24.89974040567442,55.89934272588183,57.93454774415989,1773.22795185,2073.30249065,22.189915133372352,19.635006633609873
250,1014,14508,14662,5176.12,5519.28015011097,5085.636626637075,5519.28015011097,343626.33791163843,4338.054300885009,0.065470273110153,2019-04-16 18:00:00,2019-04-23 04:00:00,6 days 10:00:00,,-2.654682475835075,30.442148913332904,38.77969802732222,48.70237736814088,1042.14736245,1797.67660205,29.403181109872165,43.41796752468738
251,2367,14508,14667,5176.12,5484.548281965101,5484.548281965101,,719956.2226820288,10093.520729364558,0.058762937229491254,2019-04-16 18:00:00,2019-04-23 09:00:00,6 days 15:00:00,,-2.654682475835075,49.15890905377519,38.77969802732222,46.43492384153392,1042.14736245,2005.5008302499998,29.403181109872165,52.8253903473535
252,1080,14882,14900,5408.04,5593.910250344484,5356.283266574805,5593.910250344484,195987.0278638937,4752.842508148817,0.03355549704594375,2019-05-02 08:00:00,2019-05-03 02:00:00,0 days 18:00:00,,16.74912568700268,35.900452674502176,22.477009956176882,31.49796790784351,636.3945593999998,1292.0522278499998,35.572931205919936,48.504020825065076
253,2521,14882,14907,5408.04,5687.983979547581,5687.983979547581,,694549.5418584759,11189.230580975782,0.05094370048220103,2019-05-02 08:00:00,2019-05-03 09:00:00,1 days 01:00:00,,16.74912568700268,55.63663608600004,22.477009956176882,52.948093310898464,636.3945593999998,1867.0660676,35.572931205919936,60.86456116307518
254,1862,14908,14935,5831.39,5705.524576053844,5705.524576053844,,-242954.11336398852,8592.693976244904,-0.022375486766719157,2019-05-03 10:00:00,2019-05-04 13:00:00,1 days 03:00:00,,60.9366835066591,35.312857452421305,56.988943788691465,55.731258338709985,1935.5937792499997,1403.6645789499999,62.880655785651655,39.623328963764045
255,798,14908,14935,5831.39,5705.524576053844,5705.524576053844,6309.132839798087,-104123.19144170938,3682.5831326763873,-0.022375486766719157,2019-05-03 10:00:00,2019-05-04 13:00:00,1 days 03:00:00,,60.9366835066591,35.312857452421305,56.988943788691465,55.731258338709985,1935.5937792499997,1403.6645789499999,62.880655785651655,39.623328963764045
256,2130,14997,15017,5957.23,5830.581497092773,5830.581497092773,,-279804.5265879154,10043.215395523042,-0.02205112569198493,2019-05-07 03:00:00,2019-05-07 23:00:00,0 days 20:00:00,,16.346838455134364,35.49054085287928,53.830849339105725,57.295825112661696,1277.3852644499998,1451.3813188499998,23.996170824403453,20.819691908358685
257,532,14997,15017,5957.23,5830.581497092773,5830.581497092773,6423.944385902102,-69885.44983322581,2508.446286581342,-0.02205112569198493,2019-05-07 03:00:00,2019-05-07 23:00:00,0 days 20:00:00,,16.346838455134364,35.49054085287928,53.830849339105725,57.295825112661696,1277.3852644499998,1451.3813188499998,23.996170824403453,20.819691908358685
258,805,15069,15094,6275.26,6732.585010442143,6153.319330548762,6732.585010442143,363958.1073125629,4188.52609336237,0.07204830914383893,2019-05-10 03:00:00,2019-05-11 04:00:00,1 days 01:00:00,,49.795641462787444,68.26673075596375,53.68829472815765,81.05411964164237,1304.2195375999997,1578.5237154,29.60072729870989,36.8020369871912
259,1880,15069,15098,6275.26,6709.075516715845,6709.075516715845,,805808.9511172178,9764.220308570315,0.06830343005854082,2019-05-10 03:00:00,2019-05-11 08:00:00,1 days 05:00:00,,49.795641462787444,99.33814292424994,53.68829472815765,102.10880807697183,1304.2195375999997,2434.0452620499996,29.60072729870989,43.63535588291761
260,952,15113,15114,7150.03,6896.250145355837,6896.250145355837,,-246947.2451005944,5348.823479351503,-0.03627933962547079,2019-05-11 23:00:00,2019-05-12 00:00:00,0 days 01:00:00,,135.21266363558377,136.7509553243897,118.75934852303921,134.2258236285364,3297.7537077499996,3346.9560966999998,49.47260929363801,48.70413598624796
261,407,15113,15114,7150.03,6896.250145355837,6896.250145355837,8101.704454915611,-105575.13524783815,2286.73440766393,-0.03627933962547079,2019-05-11 23:00:00,2019-05-12 00:00:00,0 days 01:00:00,,135.21266363558377,136.7509553243897,118.75934852303921,134.2258236285364,3297.7537077499996,3346.9560966999998,49.47260929363801,48.70413598624796
262,666,15123,15125,7407.79,7052.956478548709,7052.956478548709,,-240171.46814844507,3852.342861885376,-0.04868089133772827,2019-05-12 09:00:00,2019-05-12 11:00:00,0 days 02:00:00,,169.54677427552753,167.6110957165871,154.55338627579687,172.31547081943705,3292.9524308,3688.2982710000006,44.884566546882006,40.45174877689332
263,285,15123,15125,7407.79,7052.956478548709,7052.956478548709,8748.818205442338,-102776.07871217244,1648.5250985545529,-0.04868089133772827,2019-05-12 09:00:00,2019-05-12 11:00:00,0 days 02:00:00,,169.54677427552753,167.6110957165871,154.55338627579687,172.31547081943705,3292.9524308,3688.2982710000006,44.884566546882006,40.45174877689332
264,709,15154,15227,7769.11,7394.158621166788,7394.158621166788,,-270140.83057370986,4300.3029809629015,-0.04904251404365218,2019-05-13 16:00:00,2019-05-17 03:00:00,3 days 11:00:00,,67.23811058550119,-61.14794779986756,162.00595014380198,178.25333054093343,3085.6813984499995,3231.553358,24.531235924194984,30.048152460440104
