Timestamp,Open,High,Low,Close,Volume
2023-01-01 00:00:00,1196.13,1196.7,1192.72,1194.09,5889.384
2023-01-01 01:00:00,1194.09,1196.37,1193.84,1196.02,3157.2079
2023-01-01 02:00:00,1196.01,1196.74,1194.11,1195.4,3752.0476
2023-01-01 03:00:00,1195.41,1195.41,1191.71,1194.04,7493.4207
2023-01-01 04:00:00,1194.05,1194.05,1190.57,1192.92,6409.2491
2023-01-01 05:00:00,1192.92,1194.67,1192.71,1194.54,2316.3448
2023-01-01 06:00:00,1194.55,1195.23,1193.81,1194.81,4102.0957
2023-01-01 07:00:00,1194.81,1195.75,1193.04,1195.06,5826.7698
2023-01-01 08:00:00,1195.07,1195.9,1194.17,1194.28,3124.6022
2023-01-01 09:00:00,1194.27,1196.55,1193.98,1196.48,2763.9478
2023-01-01 10:00:00,1196.47,1197.19,1195.59,1197.14,2006.5809
2023-01-01 11:00:00,1197.14,1197.41,1195.72,1196.34,2854.0542
2023-01-01 12:00:00,1196.35,1198.5,1195.83,1197.17,4418.7365
2023-01-01 13:00:00,1197.16,1197.29,1193.54,1195.26,4804.449
2023-01-01 14:00:00,1195.26,1195.86,1194.2,1194.5,3496.2584
2023-01-01 15:00:00,1194.5,1196.81,1194.34,1196.81,2771.4134
2023-01-01 16:00:00,1196.81,1198.35,1195.88,1197.34,8667.6825
2023-01-01 17:00:00,1197.35,1203.5,1197.34,1200.68,10429.0438
2023-01-01 18:00:00,1200.67,1202.91,1200.67,1200.92,5269.1583
2023-01-01 19:00:00,1200.93,1204.51,1200.92,1201.78,6650.6305
2023-01-01 20:00:00,1201.77,1204.67,1201.39,1201.4,4423.7644
2023-01-01 21:00:00,1201.4,1203.08,1200.65,1202.85,3422.5871
2023-01-01 22:00:00,1202.85,1203.08,1200.45,1201.03,3264.0509
2023-01-01 23:00:00,1201.04,1202.49,1199.36,1200.34,10448.589
2023-01-02 00:00:00,1200.33,1201.04,1197.5,1198.16,6261.1079
2023-01-02 01:00:00,1198.16,1198.31,1193.0,1195.16,13822.8726
2023-01-02 02:00:00,1195.15,1197.24,1194.46,1196.79,3160.0153
2023-01-02 03:00:00,1196.79,1203.53,1196.56,1201.94,8910.252
2023-01-02 04:00:00,1201.94,1202.95,1199.87,1201.85,6437.8861
2023-01-02 05:00:00,1201.85,1202.99,1200.15,1202.35,4675.795
2023-01-02 06:00:00,1202.36,1204.19,1200.55,1201.58,5203.7224
2023-01-02 07:00:00,1201.58,1220.0,1201.39,1213.09,49691.1187
2023-01-02 08:00:00,1213.08,1217.27,1212.74,1215.94,11518.089
2023-01-02 09:00:00,1215.93,1219.32,1215.74,1217.18,13720.0055
2023-01-02 10:00:00,1217.18,1224.29,1216.61,1217.75,33278.1366
2023-01-02 11:00:00,1217.74,1217.88,1214.29,1217.35,7768.1952
2023-01-02 12:00:00,1217.35,1218.67,1216.61,1216.62,5725.8258
2023-01-02 13:00:00,1216.62,1217.01,1214.04,1214.95,6919.2938
2023-01-02 14:00:00,1214.95,1218.39,1214.92,1216.78,9916.8659
2023-01-02 15:00:00,1216.77,1220.98,1215.45,1219.0,14366.9228
2023-01-02 16:00:00,1219.0,1220.29,1216.26,1216.51,7288.0316
2023-01-02 17:00:00,1216.52,1217.37,1215.74,1217.08,5356.3496
2023-01-02 18:00:00,1217.09,1219.35,1216.66,1218.03,3683.9939
2023-01-02 19:00:00,1218.04,1219.3,1217.38,1218.87,2832.7757
2023-01-02 20:00:00,1218.88,1218.88,1216.61,1218.4,3148.2116
2023-01-02 21:00:00,1218.39,1223.85,1218.09,1219.79,6210.7274
2023-01-02 22:00:00,1219.79,1220.31,1211.22,1215.11,12767.6245
2023-01-02 23:00:00,1215.1,1217.11,1212.82,1214.0,10130.3211
2023-01-03 00:00:00,1213.99,1216.81,1213.0,1215.55,5917.0908
2023-01-03 01:00:00,1215.55,1215.79,1211.5,1214.14,7526.1063
2023-01-03 02:00:00,1214.13,1215.22,1212.97,1214.22,4795.288
2023-01-03 03:00:00,1214.21,1216.21,1212.93,1215.59,6510.5641
2023-01-03 04:00:00,1215.58,1215.79,1213.41,1213.54,4289.5462
2023-01-03 05:00:00,1213.55,1217.86,1213.43,1217.86,5559.7739
2023-01-03 06:00:00,1217.85,1219.89,1216.46,1216.8,7585.1804
2023-01-03 07:00:00,1216.8,1217.17,1215.29,1216.61,4094.1791
2023-01-03 08:00:00,1216.61,1217.08,1213.99,1215.63,7372.5874
2023-01-03 09:00:00,1215.64,1218.57,1215.63,1217.48,8999.9249
2023-01-03 10:00:00,1217.49,1218.4,1215.73,1215.73,8359.9258
2023-01-03 11:00:00,1215.73,1216.92,1214.19,1214.98,5146.4239
2023-01-03 12:00:00,1214.98,1216.5,1214.5,1215.35,5654.6408
2023-01-03 13:00:00,1215.35,1217.84,1215.21,1216.4,9364.1492
2023-01-03 14:00:00,1216.4,1219.24,1206.0,1210.33,26626.7998
2023-01-03 15:00:00,1210.32,1212.15,1207.09,1211.76,16679.9534
2023-01-03 16:00:00,1211.77,1212.76,1207.31,1207.71,12333.747
2023-01-03 17:00:00,1207.71,1209.74,1206.88,1208.75,6148.6412
2023-01-03 18:00:00,1208.74,1209.18,1206.66,1207.88,6157.902
2023-01-03 19:00:00,1207.87,1210.61,1204.93,1209.5,9794.8096
2023-01-03 20:00:00,1209.51,1212.92,1209.44,1211.0,11935.8741
2023-01-03 21:00:00,1210.99,1212.59,1210.34,1211.48,13349.8176
2023-01-03 22:00:00,1211.49,1212.98,1210.21,1212.69,4408.9385
2023-01-03 23:00:00,1212.69,1216.39,1212.24,1214.55,6907.6304
2023-01-04 00:00:00,1214.56,1214.96,1212.71,1213.53,4307.5517
2023-01-04 01:00:00,1213.54,1228.85,1213.27,1224.1,30267.655
2023-01-04 02:00:00,1224.11,1234.5,1224.1,1231.6,28533.2903
2023-01-04 03:00:00,1231.6,1254.96,1231.6,1250.74,76429.5944
2023-01-04 04:00:00,1250.73,1254.54,1248.84,1250.35,26288.0504
2023-01-04 05:00:00,1250.34,1251.17,1247.3,1248.02,10856.9403
2023-01-04 06:00:00,1248.03,1251.97,1247.33,1250.51,18740.1449
2023-01-04 07:00:00,1250.5,1253.13,1247.93,1252.0,12851.235
2023-01-04 08:00:00,1252.0,1264.0,1248.59,1250.74,24092.2208
2023-01-04 09:00:00,1250.75,1251.74,1248.6,1249.68,9623.1293
2023-01-04 10:00:00,1249.69,1250.36,1248.7,1249.82,6218.6472
2023-01-04 11:00:00,1249.82,1253.72,1249.51,1251.58,6988.3274
2023-01-04 12:00:00,1251.59,1256.48,1250.77,1250.99,11878.3749
2023-01-04 13:00:00,1250.99,1253.92,1250.82,1253.72,7141.4744
2023-01-04 14:00:00,1253.73,1255.18,1249.31,1250.94,17985.2841
2023-01-04 15:00:00,1250.94,1258.09,1241.89,1255.88,34904.392
2023-01-04 16:00:00,1255.89,1257.68,1251.12,1254.02,13020.2048
2023-01-04 17:00:00,1254.03,1272.6,1252.79,1260.49,34788.532
2023-01-04 18:00:00,1260.49,1267.73,1257.0,1261.87,19051.3749
2023-01-04 19:00:00,1261.88,1265.58,1251.35,1254.38,27631.2743
2023-01-04 20:00:00,1254.39,1254.62,1245.44,1251.27,18061.5643
2023-01-04 21:00:00,1251.27,1253.65,1250.48,1252.66,4851.0346
2023-01-04 22:00:00,1252.66,1257.7,1252.25,1253.31,4966.2757
2023-01-04 23:00:00,1253.32,1257.47,1253.07,1256.9,8323.0921
2023-01-05 00:00:00,1256.91,1259.95,1253.2,1253.97,11176.736
2023-01-05 01:00:00,1253.98,1257.21,1252.43,1254.29,10261.7557
2023-01-05 02:00:00,1254.29,1254.72,1252.58,1254.02,6619.9896
2023-01-05 03:00:00,1254.03,1254.05,1252.19,1252.77,16160.1509
