,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_λ(C),Exit_λ(C),"Entry_calc_atr_…(H,L,C,14)","Exit_calc_atr_…(H,L,C,14)",Entry_λ(V),Exit_λ(V),"Entry_calc_adx(H,L,C,14)","Exit_calc_adx(H,L,C,14)"
202,18,11664,11713,100.39,117.38199641305168,96.23640087680958,117.38199641305168,304.28797706075625,1.5679583741739722,0.1683921467724521,2018-12-19 00:00:00,2018-12-21 01:00:00,2 days 01:00:00,,1.0854279464214083,2.8073185226063537,1.9181424870608885,3.3006533647386536,24106.765043,42693.025848000005,39.26949020140024,36.28983274637075
203,44,11664,11717,100.39,109.5199118318567,109.5199118318567,,398.02170615345426,3.6944144482406784,0.09010805724797245,2018-12-19 00:00:00,2018-12-21 05:00:00,2 days 05:00:00,,1.0854279464214083,2.824760769014547,1.9181424870608885,3.420692959972424,24106.765043,39880.4789095,39.26949020140024,33.60999129311493
204,8,11762,11785,121.88,147.16165942209912,115.72492769682023,147.16165942209912,201.39234206664227,0.8609333101507173,0.20654777451862724,2018-12-23 02:00:00,2018-12-24 01:00:00,0 days 23:00:00,,1.5425515602235504,3.630274074428858,2.8556474006927646,3.9030971566543036,26825.90361,37294.347886999996,21.796410388080215,34.0404793006392
205,35,11762,11794,121.88,141.19974529155428,141.19974529155428,,672.5079687703183,3.68311643408176,0.15765107805577339,2018-12-23 02:00:00,2018-12-24 10:00:00,1 days 08:00:00,,1.5425515602235504,5.8984437867347,2.8556474006927646,3.7420946059941205,26825.90361,41616.586811,21.796410388080215,41.177711433627046
206,13,11896,12021,126.66,152.91421040580104,120.19252634524864,152.91421040580104,339.8509493813034,1.4537858941101653,0.20639807928026793,2018-12-28 16:00:00,2019-01-02 21:00:00,5 days 05:00:00,,-1.1779645829654246,3.5853696043372754,3.2000375815509,2.7972973732886914,33828.67788250001,40413.1507275,27.483475461611263,50.75559361429591
207,31,11896,12032,126.66,149.1762858311303,149.1762858311303,,694.584490820733,3.4203699443060156,0.17689839978523483,2018-12-28 16:00:00,2019-01-03 08:00:00,5 days 16:00:00,,-1.1779645829654246,2.7678970742820144,3.2000375815509,2.5933795484373223,33828.67788250001,35578.848810999996,27.483475461611263,46.31597921157221
208,37,12073,12094,157.84,151.27792443357498,151.27792443357498,,-247.37174123934275,4.57494528161691,-0.04235759462872821,2019-01-05 01:00:00,2019-01-05 22:00:00,0 days 21:00:00,,0.7214933920110802,0.943672434856275,3.0072396871274387,2.4851573204783195,38974.5793565,27048.446426500002,22.28390354349517,14.281764543459534
209,9,12073,12094,157.84,151.27792443357498,151.27792443357498,184.37940004446597,-60.17150462578607,1.11282452796087,-0.04235759462872821,2019-01-05 01:00:00,2019-01-05 22:00:00,0 days 21:00:00,,0.7214933920110802,0.943672434856275,3.0072396871274387,2.4851573204783195,38974.5793565,27048.446426500002,22.28390354349517,14.281764543459534
210,47,12114,12129,155.49,150.39132877569813,150.39132877569813,,-245.38811652317156,5.750568980983125,-0.03357787482032389,2019-01-06 18:00:00,2019-01-07 09:00:00,0 days 15:00:00,,-0.4108097993521145,0.18234950325382854,2.318530062205338,1.9184900871530197,27420.8707145,24605.588431999997,19.63775892829609,14.594116522269783
211,11,12114,12129,155.49,150.39132877569813,150.39132877569813,176.29729137214403,-57.43126131393377,1.3458778466130719,-0.03357787482032389,2019-01-06 18:00:00,2019-01-07 09:00:00,0 days 15:00:00,,-0.4108097993521145,0.18234950325382854,2.318530062205338,1.9184900871530197,27420.8707145,24605.588431999997,19.63775892829609,14.594116522269783
212,56,12158,12160,151.19,147.5097739960762,147.5097739960762,,-212.78353115724448,6.690874937512108,-0.025131992284689663,2019-01-08 14:00:00,2019-01-08 16:00:00,0 days 02:00:00,,-0.8164276464178029,-0.6480838948438368,1.6657447419158868,1.8107186805295128,19095.4596475,20892.021024499998,27.1110453631975,24.735442590782544
213,24,12158,12160,151.19,147.5097739960762,147.5097739960762,166.04183365241553,-91.19294192453334,2.8675178303623317,-0.025131992284689663,2019-01-08 14:00:00,2019-01-08 16:00:00,0 days 02:00:00,,-0.8164276464178029,-0.6480838948438368,1.6657447419158868,1.8107186805295128,19095.4596475,20892.021024499998,27.1110453631975,24.735442590782544
214,-27,12202,12226,127.9,120.63437977935766,133.22812149513774,120.63437977935766,193.48757465572632,2.684171301617063,0.056029761287964094,2019-01-10 10:00:00,2019-01-11 10:00:00,1 days 00:00:00,,-2.201260874907013,-3.5460216954786747,2.5017395921035854,2.306988803566285,27585.514793500002,28723.612698499997,30.914220462239292,56.553912159221426
215,-26,12202,12231,127.9,124.67,126.68906329655961,,81.3532720000001,2.626728,0.024464206411258824,2019-01-10 10:00:00,2019-01-11 15:00:00,1 days 05:00:00,,-2.201260874907013,-3.1086422170455186,2.5017395921035854,2.3968016188242567,27585.514793500002,24917.8921375,30.914220462239292,54.5325323429491
216,-42,12281,12303,114.18,117.64657218329825,117.64657218329825,,-149.4907181112055,3.8946864126794107,-0.03117273438580802,2019-01-13 17:00:00,2019-01-14 15:00:00,0 days 22:00:00,,-0.7444623388856688,-1.0429882017807186,1.6018648825609443,2.0125703060731728,15707.624128500003,17633.4270645,28.15214890050632,32.01474645539037
217,-42,12281,12303,114.18,117.64657218329825,117.64657218329825,109.50012884095695,-149.4907181112055,3.8946864126794107,-0.03117273438580802,2019-01-13 17:00:00,2019-01-14 15:00:00,0 days 22:00:00,,-0.7444623388856688,-1.0429882017807186,1.6018648825609443,2.0125703060731728,15707.624128500003,17633.4270645,28.15214890050632,32.01474645539037
218,-28,12333,12344,117.47,122.60117058842023,122.60117058842023,,-146.36157358635683,2.688797110590307,-0.044498161714953584,2019-01-15 21:00:00,2019-01-16 08:00:00,0 days 11:00:00,,0.48249173527864164,-1.1621771407467685,2.3353642093981537,1.9206601937178622,26551.3610545,28471.425520499994,24.993485570400583,24.802270711263684
219,-28,12333,12344,117.47,122.60117058842023,122.60117058842023,110.59113101579058,-146.36157358635683,2.688797110590307,-0.044498161714953584,2019-01-15 21:00:00,2019-01-16 08:00:00,0 days 11:00:00,,0.48249173527864164,-1.1621771407467685,2.3353642093981537,1.9206601937178622,26551.3610545,28471.425520499994,24.993485570400583,24.802270711263684
220,-52,12445,12460,117.51,113.87191669805439,120.19526108809345,113.87191669805439,184.36758783385235,4.812743867319531,0.030172160116299796,2019-01-20 13:00:00,2019-01-21 04:00:00,0 days 15:00:00,,-0.03181300124633285,-1.1887084029838701,1.2213114982212594,1.0887824203420866,18259.7226725,21243.845693500003,23.525102199825334,45.51512776501107
221,-53,12445,12465,117.51,116.91198611634239,116.91198611634239,,26.72498972818711,4.969746105666459,0.004291082369254327,2019-01-20 13:00:00,2019-01-21 09:00:00,0 days 20:00:00,,-0.03181300124633285,-1.2297181705826932,1.2213114982212594,1.1708710306644445,18259.7226725,15982.1748265,23.525102199825334,43.66812785789502
222,-75,12611,12614,113.75,111.77917069195723,115.22994149256469,111.77917069195723,141.04632298244877,6.765875120758718,0.016532902327613095,2019-01-27 11:00:00,2019-01-27 14:00:00,0 days 03:00:00,,-0.24985858237137562,-0.3691865459103491,0.7219233572513335,0.8669116675951813,6849.813275,9740.045082,27.04182763208945,33.12068531759654
223,-75,12611,12615,113.75,113.4381951153262,113.4381951153262,,16.56972049707558,6.815645853459786,0.0019422383000235355,2019-01-27 11:00:00,2019-01-27 15:00:00,0 days 04:00:00,,-0.24985858237137562,-0.4096132108568413,0.7219233572513335,0.8578465484812405,6849.813275,10231.8889925,27.04182763208945,35.462311830414336
224,-71,12626,12627,110.4,107.62238228829405,112.4195863219177,107.62238228829405,191.01902187413543,6.191835656987552,0.024369644554263006,2019-01-28 02:00:00,2019-01-28 03:00:00,0 days 01:00:00,,-0.680523123132644,-0.803376047697267,0.9680721488613673,1.0939241382284128,12728.749636,16133.706704,49.502907789187496,51.78590782358313
225,-71,12626,12647,110.4,105.31,109.92873038138234,,355.2638360000002,6.126164000000001,0.045323514492753667,2019-01-28 02:00:00,2019-01-28 23:00:00,0 days 21:00:00,,-0.680523123132644,-2.1404474067402517,0.9680721488613673,1.3371408525838766,12728.749636,21303.628802,49.502907789187496,68.75218668985991
226,80,12904,12904,112.61,109.95892575861365,109.95892575861365,,-219.20814493518395,7.122205624275637,-0.024332668605717044,2019-02-08 16:00:00,2019-02-08 16:00:00,0 days 00:00:00,,1.0410858149286295,1.0410858149286295,2.0978560109747617,2.0978560109747617,20381.7901885,20381.7901885,35.365690703050106,35.365690703050106
227,34,12904,12904,112.61,109.95892575861365,109.95892575861365,123.20075826021693,-93.16346159745318,3.0269373903171455,-0.024332668605717044,2019-02-08 16:00:00,2019-02-08 16:00:00,0 days 00:00:00,,1.0410858149286295,1.0410858149286295,2.0978560109747617,2.0978560109747617,20381.7901885,20381.7901885,35.365690703050106,35.365690703050106
228,44,12905,12905,119.18,114.54471677585552,114.54471677585552,,-208.0660168776125,4.1135550152550575,-0.03967757267037113,2019-02-08 17:00:00,2019-02-08 17:00:00,0 days 00:00:00,,1.3939508943086802,1.3939508943086802,2.3851520101908505,2.3851520101908505,24070.584666500003,24070.584666500003,39.110274282840095,39.110274282840095
229,19,12905,12905,119.18,114.54471677585552,114.54471677585552,138.04070409877286,-89.84668910624175,1.776307847496502,-0.03967757267037113,2019-02-08 17:00:00,2019-02-08 17:00:00,0 days 00:00:00,,1.3939508943086802,1.3939508943086802,2.3851520101908505,2.3851520101908505,24070.584666500003,24070.584666500003,39.110274282840095,39.110274282840095
230,16,12906,13139,119.5,140.94636809171766,114.23266557758014,140.94636809171766,341.4750327116956,1.666856755786993,0.17859572840569848,2019-02-08 18:00:00,2019-02-18 11:00:00,9 days 17:00:00,,1.753914043538475,3.1969348446002424,2.3397840094629325,2.1250254701353732,25504.646656,35600.485937000005,42.58848259131931,61.873880093307555
231,38,12906,13150,119.5,141.5969473494841,141.5969473494841,,835.715325680684,3.968673599712159,0.18403772862380188,2019-02-08 18:00:00,2019-02-18 22:00:00,10 days 04:00:00,,1.753914043538475,3.772301854203749,2.3397840094629325,2.687226322320785,25504.646656,46232.619784,42.58848259131931,63.302318670976
232,19,13187,13275,146.9,165.71021763042262,142.31439124589667,165.71021763042262,355.0182973240385,2.375837653991212,0.12719655237148025,2019-02-20 11:00:00,2019-02-24 03:00:00,3 days 16:00:00,,-0.21153339121116402,2.884246901941188,2.025419279329318,2.0466340197636073,26299.3296325,34154.249614,29.476920674925694,46.98847538207339
233,46,13187,13285,146.9,161.23253212372566,161.23253212372566,,653.6268391003036,5.669638591076552,0.09672756372277844,2019-02-20 11:00:00,2019-02-24 13:00:00,4 days 02:00:00,,-0.21153339121116402,3.4329558719717355,2.025419279329318,1.9940348389599307,26299.3296325,32273.335815499995,29.476920674925694,49.94603148722783
234,-38,13365,13367,129.63,133.73778143189995,133.73778143189995,,-160.09888468996303,4.00319027776488,-0.03250118448254808,2019-02-27 21:00:00,2019-02-27 23:00:00,0 days 02:00:00,,-0.18918955074108398,-0.4824766002314302,1.9380895654123236,2.078352737523889,23905.8750645,26135.909703,25.238478575362606,27.260625169837414
235,-39,13365,13367,129.63,133.73778143189995,133.73778143189995,124.02847986559095,-164.31201323443574,4.10853739033764,-0.03250118448254808,2019-02-27 21:00:00,2019-02-27 23:00:00,0 days 02:00:00,,-0.18918955074108398,-0.4824766002314302,1.9380895654123236,2.078352737523889,23905.8750645,26135.909703,25.238478575362606,27.260625169837414
236,-57,13425,13463,132.49,128.7633764051646,135.2228573028793,128.7633764051646,206.460967923581,5.956576982037753,0.027338834963192296,2019-03-02 09:00:00,2019-03-03 23:00:00,1 days 14:00:00,,-0.443732937650179,-0.49050572699221123,1.2499073031633405,1.1299039871089551,14619.9567775,9177.678148,29.58463996253336,34.79578132652276
237,-58,13425,13485,132.49,126.35,131.86889606752743,,350.11491200000086,6.005088000000001,0.04556165748358378,2019-03-02 09:00:00,2019-03-04 21:00:00,2 days 12:00:00,,-0.443732937650179,-1.5138651201923896,1.2499073031633405,1.329695747287908,14619.9567775,18074.338392,29.58463996253336,55.88473877486149
238,57,13505,13582,135.66,131.73129492816466,131.73129492816466,,-230.03271061897644,6.096521524362155,-0.029748353160891996,2019-03-05 17:00:00,2019-03-08 22:00:00,3 days 05:00:00,,1.0257601117326522,-0.034057604260187516,1.79295993291751,1.4451003347716893,21614.5296235,14063.756701,40.1635917112842,14.113904288293117
239,24,13505,13582,135.66,131.73129492816466,131.73129492816466,151.93561165750816,-96.85587815535851,2.566956431310381,-0.029748353160891996,2019-03-05 17:00:00,2019-03-08 22:00:00,3 days 05:00:00,,1.0257601117326522,-0.034057604260187516,1.79295993291751,1.4451003347716893,21614.5296235,14063.756701,40.1635917112842,14.113904288293117
240,-64,13645,13654,131.61,134.09266611280577,134.09266611280577,,-165.69261947205644,6.801988252487829,-0.019671356122261764,2019-03-11 13:00:00,2019-03-11 22:00:00,0 days 09:00:00,,-0.5819801873245702,-0.7680100311144501,1.1500863463141207,1.103336993392676,11244.388266999998,12018.087749,28.94176991322271,32.866546642255216
241,-64,13645,13654,131.61,134.09266611280577,134.09266611280577,128.24818257344668,-165.69261947205644,6.801988252487829,-0.019671356122261764,2019-03-11 13:00:00,2019-03-11 22:00:00,0 days 09:00:00,,-0.5819801873245702,-0.7680100311144501,1.1500863463141207,1.103336993392676,11244.388266999998,12018.087749,28.94176991322271,32.866546642255216
242,41,13734,13750,134.94,142.47320073447142,133.06121759824032,142.47320073447142,304.3116536212829,4.549576492045331,0.05500396809083765,2019-03-15 12:00:00,2019-03-16 04:00:00,0 days 16:00:00,,0.42468927066065654,1.2954450064282517,0.8860445202232425,1.4596094319516628,9485.0593505,19988.4112355,43.501319837957595,55.604538513364794
243,98,13734,13754,134.94,140.78160539176585,140.78160539176585,,561.6690414616963,10.80828693135722,0.04247307506750521,2019-03-15 12:00:00,2019-03-16 08:00:00,0 days 20:00:00,,0.42468927066065654,1.717653183234662,0.8860445202232425,1.4571179973441137,9485.0593505,20762.797939,43.501319837957595,57.90349346262258
244,-58,13882,13920,134.58,137.40032009844546,137.40032009844546,,-169.88850913612,6.309943426283935,-0.021764840440517384,2019-03-21 16:00:00,2019-03-23 06:00:00,1 days 14:00:00,,-0.22086674722819966,0.1026284556634669,1.2846805610321745,0.6795023290816843,14742.269072999998,7694.8120585,22.517157993082087,15.46454494286765
245,-58,13882,13920,134.58,137.40032009844546,137.40032009844546,130.7341089566653,-169.88850913612,6.309943426283935,-0.021764840440517384,2019-03-21 16:00:00,2019-03-23 06:00:00,1 days 14:00:00,,-0.22086674722819966,0.1026284556634669,1.2846805610321745,0.6795023290816843,14742.269072999998,7694.8120585,22.517157993082087,15.46454494286765
246,-73,13982,14010,132.92,134.78771003208914,134.78771003208914,,-144.15989747544495,7.817065132937003,-0.014857005086533233,2019-03-25 20:00:00,2019-03-27 00:00:00,1 days 04:00:00,,-0.5047890204693054,-0.20616383463587132,0.8483191693882725,0.7939678294979445,10391.3487135,8496.2078345,30.947065732372526,23.49726106248384
247,-72,13982,14010,132.92,134.78771003208914,134.78771003208914,130.3731226835148,-142.18510435934294,7.709982048924167,-0.014857005086533233,2019-03-25 20:00:00,2019-03-27 00:00:00,1 days 04:00:00,,-0.5047890204693054,-0.20616383463587132,0.8483191693882725,0.7939678294979445,10391.3487135,8496.2078345,30.947065732372526,23.49726106248384
248,41,14021,14158,138.31,146.24403170673648,136.42034780501996,146.24403170673648,320.6286138562051,4.666686119990478,0.05654117630000575,2019-03-27 11:00:00,2019-04-02 04:00:00,5 days 17:00:00,,0.8005965029401714,-0.048672047847969066,0.8873207316474171,1.2482979023552765,11611.792256,12800.451373,38.927979851476216,26.188948433923912
249,96,14021,14168,138.31,154.14837752287482,154.14837752287482,,1509.2538404991046,11.230401696878394,0.11366780545055079,2019-03-27 11:00:00,2019-04-02 14:00:00,6 days 03:00:00,,0.8005965029401714,2.4212221618091685,0.8873207316474171,2.413174062932209,11611.792256,35003.5645155,38.927979851476216,48.54342629839027
250,19,14169,14198,154.84,176.52856656638988,149.50101706154913,176.52856656638988,409.56436365550314,2.5184011059045632,0.13921479682099785,2019-04-02 15:00:00,2019-04-03 20:00:00,1 days 05:00:00,,2.661768247660944,3.9281090743388987,2.356518772722766,3.7837153684396556,35666.996834000005,46741.511421999996,49.219663678516824,43.07506889332892
251,45,14169,14200,154.84,167.93173218040795,167.93173218040795,,583.3180569391102,5.8098911792473436,0.08371624572162095,2019-04-02 15:00:00,2019-04-03 22:00:00,1 days 07:00:00,,2.661768247660944,3.746417214463127,2.356518772722766,4.742642332991336,35666.996834000005,48375.6812765,49.219663678516824,40.659395395663324
252,37,14232,14483,164.1,157.4048245025211,157.4048245025211,,-252.47976480935608,4.7582714026373125,-0.04158304343254051,2019-04-05 06:00:00,2019-04-15 17:00:00,10 days 11:00:00,,-1.001647547464975,0.3330213944121866,2.974457190494334,1.8702889151739845,27184.536172,14200.89167,28.362315810019332,28.260225609200827
253,16,14232,14483,164.1,157.4048245025211,157.4048245025211,191.48935430786815,-109.1804388364783,2.057630876816135,-0.041583043432540504,2019-04-05 06:00:00,2019-04-15 17:00:00,10 days 11:00:00,,-1.001647547464975,0.3330213944121866,2.974457190494334,1.8702889151739845,27184.536172,14200.89167,28.362315810019332,28.260225609200827
254,-43,14484,14505,159.58,163.7246356133828,163.7246356133828,,-183.7801711080095,5.560839732550185,-0.02678253833580719,2019-04-15 18:00:00,2019-04-16 15:00:00,0 days 21:00:00,,0.13414949065696194,-0.46554090895592304,1.9474111355186992,1.638753350213256,14464.503139999997,9303.456388499999,30.310834559999577,28.363978343142144
255,-43,14484,14505,159.58,163.7246356133828,163.7246356133828,153.99913325447807,-183.7801711080095,5.560839732550185,-0.02678253833580719,2019-04-15 18:00:00,2019-04-16 15:00:00,0 days 21:00:00,,0.13414949065696194,-0.46554090895592304,1.9474111355186992,1.638753350213256,14464.503139999997,9303.456388499999,30.310834559999577,28.363978343142144
256,70,14556,14563,173.6,170.1062663776019,170.1062663776019,,-254.1851290264386,9.623775458572855,-0.020917143599937318,2019-04-18 18:00:00,2019-04-19 01:00:00,0 days 07:00:00,,1.5560858738995393,1.4690944026192,1.563978476986202,1.7836085716380583,16678.585835500002,13798.185696999999,27.962350126147136,25.181554090296736
257,30,14556,14563,173.6,170.1062663776019,170.1062663776019,187.84163754617396,-108.93648386847369,4.124475196531224,-0.020917143599937318,2019-04-18 18:00:00,2019-04-19 01:00:00,0 days 07:00:00,,1.5560858738995393,1.4690944026192,1.563978476986202,1.7836085716380583,16678.585835500002,13798.185696999999,27.962350126147136,25.181554090296736
258,92,14595,14596,175.35,172.34550642109988,172.34550642109988,,-289.2086038951066,12.795194636296475,-0.01792741249768203,2019-04-20 09:00:00,2019-04-20 10:00:00,0 days 01:00:00,,0.5641775434642512,0.5652228038911609,1.3626109261591406,1.4174244314334894,12270.731576,12784.7471795,22.517358802054073,21.488076532992736
259,23,14595,14596,175.35,172.34550642109988,172.34550642109988,187.4883828227732,-72.30215097377665,3.198798659074119,-0.01792741249768203,2019-04-20 09:00:00,2019-04-20 10:00:00,0 days 01:00:00,,0.5641775434642512,0.5652228038911609,1.3626109261591406,1.4174244314334894,12270.731576,12784.7471795,22.517358802054073,21.488076532992736
260,78,14645,14650,171.01,167.9794015575144,167.9794015575144,,-246.96314784247107,10.576469328594449,-0.018514672844328423,2019-04-22 11:00:00,2019-04-22 16:00:00,0 days 05:00:00,,-0.2899684704525281,0.08765635726411784,1.3555123296205496,1.4262470425302756,8339.322324,9911.5308615,24.972728347691238,22.64701344115742
261,33,14645,14650,171.01,167.9794015575144,167.9794015575144,183.4588118101684,-104.48440870258392,4.4746601005591895,-0.018514672844328423,2019-04-22 11:00:00,2019-04-22 16:00:00,0 days 05:00:00,,-0.2899684704525281,0.08765635726411784,1.3555123296205496,1.4262470425302756,8339.322324,9911.5308615,24.972728347691238,22.64701344115742
262,81,14663,14680,172.82,169.53519966601084,169.53519966601084,,-277.1611355223002,11.09230846917875,-0.019799458476192328,2019-04-23 05:00:00,2019-04-23 22:00:00,0 days 17:00:00,,0.5249417498171721,0.5392013190370469,1.4807923487616619,1.532708022665619,14344.114592499998,16714.747777999997,24.75610516409182,23.42530798877368
263,20,14663,14680,172.82,169.53519966601084,169.53519966601084,186.20691045722842,-68.43484827711116,2.738841597328087,-0.019799458476192328,2019-04-23 05:00:00,2019-04-23 22:00:00,0 days 17:00:00,,0.5249417498171721,0.5392013190370469,1.4807923487616619,1.532708022665619,14344.114592499998,16714.747777999997,24.75610516409182,23.42530798877368
264,-35,14690,14728,163.37,157.0442448014889,167.9048871455748,157.0442448014889,216.91563252066777,4.4857994272208455,0.03793590928928507,2019-04-24 08:00:00,2019-04-25 22:00:00,1 days 14:00:00,,-0.9165901354818503,-0.5226751368104399,2.101543275729627,2.1302757715558167,17865.4327135,17470.403388500003,38.638859832126144,35.92085311588888
265,-35,14690,14732,163.37,162.26570746691482,162.26570746691482,,34.091338753444695,4.5588999045368075,0.005962161046081997,2019-04-24 08:00:00,2019-04-26 02:00:00,1 days 18:00:00,,-0.9165901354818503,-1.2954500196513705,2.101543275729627,2.5260140647492104,17865.4327135,24655.845151499998,38.638859832126144,41.724633000308266
266,-64,14813,14815,155.33,152.06421016866008,157.75957920964927,152.06421016866008,201.14125742543783,7.869291780317699,0.02023325917255178,2019-04-29 11:00:00,2019-04-29 13:00:00,0 days 02:00:00,,-0.33042479207962655,-0.5357039160777771,1.0848873287480723,1.3196222375429798,6423.04059,8513.745696499998,20.846052011784924,27.387781023385543
267,-63,14813,14816,155.33,154.80236836144334,154.80236836144334,,25.425457546361848,7.815335682708373,0.002598201836168753,2019-04-29 11:00:00,2019-04-29 14:00:00,0 days 03:00:00,,-0.33042479207962655,-0.6394884345714773,1.0848873287480723,1.2953635062899111,6423.04059,8693.799054500001,20.846052011784924,29.334872697708324
268,98,14905,14926,163.5,160.79579081163598,160.79579081163598,,-277.7248954594899,12.71239499981613,-0.017332889936933774,2019-05-03 07:00:00,2019-05-04 04:00:00,0 days 21:00:00,,0.5624959038752364,1.4838697764962674,1.2044389431406568,2.046557766027662,17369.855951999998,18021.111166,19.463182113179244,39.20697166259549
269,24,14905,14926,163.5,160.79579081163598,160.79579081163598,174.40994667967098,-68.01426011252815,3.1132395917917055,-0.017332889936933774,2019-05-03 07:00:00,2019-05-04 04:00:00,0 days 21:00:00,,0.5624959038752364,1.4838697764962674,1.2044389431406568,2.046557766027662,17369.855951999998,18021.111166,19.463182113179244,39.20697166259549
270,-40,14936,14981,161.42,165.47718968796005,165.47718968796005,,-167.51794255340982,5.23035503500736,-0.025944421780666863,2019-05-04 14:00:00,2019-05-06 11:00:00,1 days 21:00:00,,-0.1644105824877505,-0.4539286120495077,1.8659566864766457,1.740272568579472,13738.7461295,10731.3566455,36.258890068350766,24.774649395639205
271,-40,14936,14981,161.42,165.47718968796005,165.47718968796005,155.86383224369084,-167.51794255340982,5.23035503500736,-0.025944421780666863,2019-05-04 14:00:00,2019-05-06 11:00:00,1 days 21:00:00,,-0.1644105824877505,-0.4539286120495077,1.8659566864766457,1.740272568579472,13738.7461295,10731.3566455,36.258890068350766,24.774649395639205
272,15,14985,15098,167.26,183.9818256189948,163.17244262646793,183.9818256189948,248.71993333120824,2.107450953713969,0.09913505254542163,2019-05-06 15:00:00,2019-05-11 08:00:00,4 days 17:00:00,,0.14434432927040927,1.2781607514577884,2.013124865451847,2.7932821165657784,12881.56929,22357.499302499997,23.963718817034817,21.030675338756552
273,64,14985,15102,167.26,186.81353727423956,186.81353727423956,,1242.3621029971123,9.064282554220533,0.11605827968031732,2019-05-06 15:00:00,2019-05-11 12:00:00,4 days 21:00:00,,0.14434432927040927,2.6117460576214437,2.013124865451847,3.333667756435735,12881.56929,29082.458342000005,23.963718817034817,32.690135520277
274,31,15155,15161,201.71,192.9722377260899,192.9722377260899,,-275.76469023901683,4.8940597478035155,-0.04410111134301987,2019-05-13 17:00:00,2019-05-13 23:00:00,0 days 06:00:00,,1.0578879086725061,2.2862793263668175,4.076198362364658,4.323654427211318,26238.949862999998,30161.240820999996,20.126701162688054,22.979222130185715
275,7,15155,15161,201.71,192.9722377260899,192.9722377260899,237.76084566599593,-62.2694461830038,1.1051102656330518,-0.04410111134301987,2019-05-13 17:00:00,2019-05-13 23:00:00,0 days 06:00:00,,1.0578879086725061,2.2862793263668175,4.076198362364658,4.323654427211318,26238.949862999998,30161.240820999996,20.126701162688054,22.979222130185715
276,18,15193,15235,239.93,227.26727789561207,227.26727789561207,,-231.2928182798313,3.363820400848407,-0.05355562462195719,2019-05-15 17:00:00,2019-05-17 11:00:00,1 days 18:00:00,,6.293289015379756,-2.1790921499917824,5.778681407696201,9.023444213530766,38864.132668499995,71788.4902645,29.99258934246155,24.192652896870598
277,8,15193,15235,239.93,227.26727789561207,227.26727789561207,291.9356813361324,-102.79680812436946,1.4950312892659587,-0.05355562462195719,2019-05-15 17:00:00,2019-05-17 11:00:00,1 days 18:00:00,,6.293289015379756,-2.1790921499917824,5.778681407696201,9.023444213530766,38864.132668499995,71788.4902645,29.99258934246155,24.192652896870598
278,27,15542,15553,282.31,272.36831579757666,272.36831579757666,,-274.41599927604415,5.990525810613828,-0.03600140104403807,2019-05-30 06:00:00,2019-05-30 17:00:00,0 days 11:00:00,,1.6532615257479066,2.959019372353966,4.371490085438418,4.768993370552152,25828.045155,37431.7678725,21.186180660546086,28.126639182998908
279,6,15542,15553,282.31,272.36831579757666,272.36831579757666,323.28598082809543,-60.98133317245426,1.3312279579141841,-0.03600140104403807,2019-05-30 06:00:00,2019-05-30 17:00:00,0 days 11:00:00,,1.6532615257479066,2.959019372353966,4.371490085438418,4.768993370552152,25828.045155,37431.7678725,21.186180660546086,28.126639182998908
280,21,15585,15598,274.68,263.96501519274204,263.96501519274204,,-229.53929908003624,4.524618127619034,-0.03979336978788063,2019-06-01 01:00:00,2019-06-01 14:00:00,0 days 13:00:00,,-0.3213506109697625,1.66891253502937,4.917298782284213,3.969960427320174,24269.04889,17973.240009,27.82069786293688,16.24900741061083
281,9,15585,15598,274.68,263.96501519274204,263.96501519274204,318.7176651206008,-98.37398532001554,1.9391220546938714,-0.03979336978788063,2019-06-01 01:00:00,2019-06-01 14:00:00,0 days 13:00:00,,-0.3213506109697625,1.66891253502937,4.917298782284213,3.969960427320174,24269.04889,17973.240009,27.82069786293688,16.24900741061083
282,-19,15656,15673,250.02,238.6941924557192,258.1349255324726,238.6941924557192,211.4761154786721,3.714227862663466,0.04451772605111006,2019-06-04 00:00:00,2019-06-04 17:00:00,0 days 17:00:00,,-2.1993091311218667,-3.5042959373269054,4.115845192277396,3.9184972930991253,20621.800099,26044.436286499997,42.959289559957725,52.539446531486746
283,-20,15656,15683,250.02,242.73,248.04069874261987,,141.8580000000004,3.942,0.02836933045356383,2019-06-04 00:00:00,2019-06-05 03:00:00,1 days 03:00:00,,-2.1993091311218667,-3.7494039212997086,4.115845192277396,3.9211142995789716,20621.800099,22286.386288,42.959289559957725,52.0128552087311
284,-33,15790,15792,237.11,230.26995828532952,242.12603059075838,230.26995828532952,219.55196113475986,6.169415449366349,0.02805908536694517,2019-06-09 14:00:00,2019-06-09 16:00:00,0 days 02:00:00,,-1.2560887682910356,-1.5833730797462495,2.325727197398009,2.685499471225835,9388.5229535,12383.015942,29.57898656011813,34.14222599481573
285,-33,15790,15804,237.11,234.26,235.96999304755494,,87.82791600000076,6.222084000000001,0.011224545569566953,2019-06-09 14:00:00,2019-06-10 04:00:00,0 days 14:00:00,,-1.2560887682910356,-2.8165081851656772,2.325727197398009,2.9204740682563584,9388.5229535,15347.248060499998,29.57898656011813,37.66546481679966
